timestamp,heart_rate
0.1638888888888889,366.10169491525426
0.9777777777777777,73.72013651877133
1.7888888888888888,73.97260273972603
2.5777777777777775,76.05633802816902
3.369444444444444,75.78947368421053
4.158333333333333,76.05633802816902
4.975,73.46938775510205
5.627777777777777,91.91489361702128
6.622222222222222,60.33519553072625
7.466666666666666,71.05263157894737
8.277777777777777,73.97260273972603
9.066666666666666,76.05633802816902
9.838888888888889,77.6978417266187
10.677777777777777,71.52317880794702
11.533333333333333,70.12987012987013
12.355555555555556,72.97297297297298
13.183333333333334,72.48322147651007
14.005555555555556,72.97297297297298
14.8,75.52447552447553
15.597222222222223,75.26132404181185
16.38888888888889,75.78947368421053
17.211111111111112,72.97297297297298
18.080555555555556,69.00958466453675
18.90277777777778,72.97297297297298
19.68888888888889,76.32508833922262
20.480555555555558,75.78947368421053
21.255555555555556,77.41935483870968
22.041666666666668,76.32508833922262
22.852777777777778,73.97260273972603
23.669444444444444,73.46938775510205
24.497222222222224,72.48322147651007
25.34166666666667,71.05263157894737
26.147222222222226,74.48275862068965
26.922222222222224,77.41935483870968
27.722222222222225,75.0
28.511111111111113,76.05633802816902
29.369444444444447,69.90291262135922
30.211111111111112,71.2871287128713
31.03611111111111,72.72727272727273
31.83888888888889,74.74048442906575
32.675,71.76079734219269
33.46666666666666,75.78947368421053
34.25555555555555,76.05633802816902
35.074999999999996,73.22033898305085
35.91944444444444,71.05263157894737
36.79999999999999,68.13880126182966
37.62222222222221,72.97297297297298
38.39999999999999,77.14285714285714
39.20277777777777,74.74048442906575
40.01388888888888,73.97260273972603
40.8111111111111,75.26132404181185
41.64722222222221,71.76079734219269
42.47777777777777,72.24080267558529
43.30277777777777,72.72727272727273
44.11388888888888,73.97260273972603
44.90277777777777,76.05633802816902
45.68333333333333,76.86832740213524
46.49166666666666,74.22680412371133
47.33333333333333,71.2871287128713
48.166666666666664,72.0
48.99722222222222,72.24080267558529
49.80277777777778,74.48275862068965
50.580555555555556,77.14285714285714
51.37777777777778,75.26132404181185
52.15833333333334,76.86832740213524
52.95,75.78947368421053
53.80555555555556,70.12987012987013
54.65277777777778,70.81967213114754
55.475,72.97297297297298
56.25833333333333,76.59574468085107
57.044444444444444,76.32508833922262
57.830555555555556,76.32508833922262
58.647222222222226,73.46938775510205
59.458333333333336,73.97260273972603
60.30833333333334,70.58823529411765
61.14166666666667,72.0
61.95277777777778,73.97260273972603
62.736111111111114,76.59574468085107
63.50833333333334,77.6978417266187
64.29444444444445,76.32508833922262
65.09722222222223,74.74048442906575
65.9388888888889,71.2871287128713
66.7638888888889,72.72727272727273
67.57500000000002,73.97260273972603
68.35277777777779,77.14285714285714
69.15277777777779,75.0
69.94166666666668,76.05633802816902
70.74166666666667,75.0
71.55833333333334,73.46938775510205
72.41666666666667,69.90291262135922
73.24722222222222,72.24080267558529
74.03333333333333,76.32508833922262
74.81666666666666,76.59574468085107
75.60833333333333,75.78947368421053
76.43888888888888,72.24080267558529
77.26388888888889,72.72727272727273
78.09444444444443,72.24080267558529
78.92499999999998,72.24080267558529
79.7472222222222,72.97297297297298
80.54444444444442,75.26132404181185
81.3222222222222,77.14285714285714
82.11666666666665,75.52447552447553
82.93055555555553,73.72013651877133
83.78888888888886,69.90291262135922
84.63611111111109,70.81967213114754
